title,overview,genres,poster_path,vote_average,genres_cleaned
The Equalizer 2,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when his former partner is murdered.","['Action', 'Thriller', 'Crime']",/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,6.789,[]
The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.","['Science Fiction', 'Thriller']",/ea5iv7TWMh18fOKoRGgmtcg85Gx.jpg,7.578,[]
Cosmic Princess Kaguya!,"Iroha's life gets knocked off its orbit when Kaguya, a carefree runaway from the Moon, moves in and convinces her to perform in a virtual world together.","['Animation', 'Fantasy', 'Music', 'Science Fiction']",/9I9cM38gecZcwJ0C6r0cwfvtPJP.jpg,8.3,[]
Do Not Enter,"A group of young explorers investigates an old abandoned hotel, only to encounter a strange supernatural being and a competing group looking for a legendary hidden treasure.",['Horror'],/stM9N7eJmHKLmFR59JG4tLdN7Wk.jpg,5.589,[]
Matilda,"Matilda Wormwood is an brilliant and intelligent little girl. Unfortunately, her parents, Harry and Zinnia, fail to see that fact. As time passes, she finally starts school and has a kind teacher, loyal friends, and a terrifying, sadistic headmistress. As she becomes fed up with the constant cruelty, she discovers she has a special gift that she just might be able to use to outwit the unruly adults around her.","['Comedy', 'Family', 'Fantasy']",/wYoDpWInsBEVSmWStnRH06ddoyk.jpg,7.18,[]
Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.","['Action', 'Adventure', 'Family', 'Comedy']",/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,7.429,[]
Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.","['Science Fiction', 'Action', 'Adventure']",/lFByFSLV5WDJEv3KabbdAF959F2.jpg,6.774,[]
Troll 2,"When a dangerous new troll unleashes devastation across their homeland, Nora, Andreas and Major Kris embark on their most perilous mission yet.","['Action', 'Fantasy', 'Thriller']",/p6xAExLNFbHcLfvSuvLPoM8aqZU.jpg,6.397,[]
Man on Fire,"Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.","['Action', 'Drama', 'Thriller']",/grCGLCcTHv9TChibzOwzUpykcjB.jpg,7.465,[]
We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,"['Comedy', 'Crime']",/qF2LJ0jwWrtXSuT4AFD5OS2IqaT.jpg,6.842,[]
Tom and Jerry: Forbidden Compass,"During a chase inside a museum, Tom and Jerry find an ancient magical compass and end up being transported through time. Lost in a distant era, they will need to work together to find a way back home.","['Animation', 'Comedy', 'Family', 'Fantasy', 'Adventure']",/5qttWFjsO62k88civZaDMHiBTvy.jpg,6.6,[]
Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.","['Science Fiction', 'Adventure', 'Action']",/rQRnQfUl3kfp78nCWq8Ks04vnq1.jpg,7.065,[]
Geostorm,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.","['Action', 'Science Fiction', 'Thriller']",/nrsx0jEaBgXq4PWo7SooSnYJTv.jpg,6.123,[]
The Last Samurai,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.","['Drama', 'Action', 'War']",/a8jmJPs5eZBARmnuEEvZwbjwyz4.jpg,7.605,[]
Enola Holmes,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.","['Adventure', 'Mystery', 'Crime']",/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,7.226,[]
Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?","['Romance', 'Comedy']",/2rM7fQKpb7cs1Iq7IBqub9LFDzJ.jpg,7.37,[]
Longlegs,"FBI Agent Lee Harker is a gifted new recruit assigned to the unsolved case of an elusive serial killer. As the case takes complex turns, unearthing evidence of the occult, Harker discovers a personal connection to the merciless killer and must race against time to stop him before he claims the lives of another innocent family.","['Crime', 'Horror', 'Mystery']",/1EwNyiiNFd863H4e8nWEzutnZD7.jpg,6.531,[]
The Prince of Egypt,"The strong bond between two Royal Egyptian brothers is challenged when their chosen responsibilities set them at odds, with extraordinary consequences.","['Adventure', 'Animation', 'Drama', 'Family']",/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,7.307,[]
101 Dalmatians,"An evil, high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.","['Family', 'Comedy']",/8o2ADoAyG796UwTjwBFjPyBz0yG.jpg,5.944,[]
The Princess Diaries,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.","['Comedy', 'Family', 'Romance']",/qSw4lzhDGeM5MjQc86BLzJALhBs.jpg,6.964,[]
Love Sick,"Gob, a product designer who always manages to find something crap to present to his boss and really wants someone who can listen to his problems when he feels down. All he got, however, is Gab, a reckless dancer friend who only likes to talk about herself and order him to do this and that.","['Comedy', 'Romance']",/qJGVLxMO11CmLLSxtEO055limUr.jpg,5.5,[]
The Da Vinci Code,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity.","['Thriller', 'Mystery']",/9ejKfNk0LBhSI9AahH4f9NJNZNM.jpg,6.727,[]
Collateral,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,"['Drama', 'Crime', 'Thriller']",/nV5316WUsVij8sVXLCF1g7TFitg.jpg,7.243,[]
A Round Trip to Love 2,"Five years apart, they reunite as lovers, but when family-demands force Xiao Chen to marry, Lu Feng feels betrayed—and vows revenge.","['Action', 'Drama', 'Romance', 'Thriller']",/7WYVsjITbUJ49Y5a0CHNKhvkOgG.jpg,4.8,[]
The Creator,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.","['Science Fiction', 'Action', 'Adventure']",/3dSivDtOuyxLDxPH4v2tcNG1fP7.jpg,7.037,[]
X,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",['Horror'],/lopZSVtXzhFY603E9OqF7O1YKsh.jpg,6.718,[]
Nosferatu,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.","['Horror', 'Fantasy']",/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,6.707,[]
Shrek Forever After,"A midlife-crisis burdened Shrek, longing for the days when he felt like a real ogre, makes a pact with magic deal-maker Rumpelstiltskin. But when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.","['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']",/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg,6.399,[]
Sisu,"When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, German soldiers led by a brutal SS officer battle him.","['Action', 'War', 'Thriller']",/xgb30M1wL4nibyFvlHh3w4XlDYq.jpg,7.4,[]
Karate Kid: Legends,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.","['Action', 'Adventure', 'Drama']",/c90Lt7OQGsOmhv6x4JoFdoHzw5l.jpg,7.0,[]
From Dusk Till Dawn,"After kidnapping a father and his two kids, the Gecko brothers head south to a seedy Mexican bar to hide out in safety, unaware of its notorious clientele.","['Horror', 'Action', 'Thriller', 'Crime']",/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg,7.04,[]
Flight Risk,"A pilot transports a U.S. Marshal accompanying a government witness to a trial in New York. As they cross the Alaskan wilderness, tensions soar and trust is tested, as not everyone on board is who they seem.","['Action', 'Thriller']",/q0bCG4NX32iIEsRFZqRtuvzNCyZ.jpg,5.942,[]
The Boy in the Striped Pyjamas,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.","['Drama', 'War', 'History']",/2C8QCXdMlojTxZjfBlINr4FWcb6.jpg,7.818,[]
Sitaare Zameen Par,A disgraced basketball coach is given the chance to coach a team of players who are intellectually disabled as part of community services. Gulshan has apprehensions at first and feels out of place but soon realizes they just might have what it takes to make it to the national championships.,"['Comedy', 'Drama']",/adYjCJGSNiL7CIaDW3g0Bcg7r2Z.jpg,7.067,[]
The Goonies,"Young teen Mikey Walsh and his friends set off on a quest to find Pirate One-Eyed Willie's treasure in hopes of saving their homes from demolition. However, on their quest to find the treasure, they run into a family of recently escaped criminals, determined to capture the kids and reach the treasure first.","['Adventure', 'Comedy', 'Family']",/eBU7gCjTCj9n2LTxvCSIXXOvHkD.jpg,7.516,[]
The Devil's Advocate,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.","['Horror', 'Drama', 'Mystery']",/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,7.473,[]
It Ends with Us,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended, and she realizes she must learn to rely on her own strength to make an impossible choice for her future.","['Drama', 'Romance']",/AjV6jFJ2YFIluYo4GQf13AA1tqu.jpg,6.946,[]
